PARKFIELD C02090 Earthquake
4215,0.005
0.0000000000
-0.0000433177
-0.0000869159
-0.0001296833
-0.0001713289
-0.0002120758
-0.0002526320
-0.0002960378
-0.0003478078
-0.0004121626
-0.0004849143
-0.0005570920
-0.0006210173
-0.0006718496
-0.0007164657
-0.0007637588
-0.0008139993
-0.0008657586
-0.0009169448
-0.0009644483
-0.0010064881
-0.0010472047
-0.0011011003
-0.0011907437
-0.0013281547
-0.0014837935
-0.0016074871
-0.0016654939
-0.0016548444
-0.0015987782
-0.0015608857
-0.0016272436
-0.0018346434
-0.0021623753
-0.0025358602
-0.0028403215
-0.0030006580
-0.0030231348
-0.0029701864
-0.0029512403
-0.0030822071
-0.0034420272
-0.0040283117
-0.0047333528
-0.0054080526
-0.0059309309
-0.0062521444
-0.0064210250
-0.0065475468
-0.0067465202
-0.0070923580
-0.0075772864
-0.0081149064
-0.0085627228
-0.0087919159
-0.0087700347
-0.0085568594
-0.0082540546
-0.0079906216
-0.0079022335
-0.0080480716
-0.0083710465
-0.0087536491
-0.0090664709
-0.0092136741
-0.0091820752
-0.0090466916
-0.0089284858
-0.0089282900
-0.0090690276
-0.0092909664
-0.0095305145
-0.0097528928
-0.0099366112
-0.0100970131
-0.0102669935
-0.0104783050
-0.0107760208
-0.0111830778
-0.0116556282
-0.0121033922
-0.0124401898
-0.0126158124
-0.0126546915
-0.0126457373
-0.0126858445
-0.0128592302
-0.0131993187
-0.0136644105
-0.0141725932
-0.0146511863
-0.0150503999
-0.0153785438
-0.0156986850
-0.0160398701
-0.0163918024
-0.0167330619
-0.0170310156
-0.0172517213
-0.0173865262
-0.0174645039
-0.0175349974
-0.0176201061
-0.0176948173
-0.0177075159
-0.0176031191
-0.0173664667
-0.0170352963
-0.0167004500
-0.0165484894
-0.0167895957
-0.0175057832
-0.0185566900
-0.0196247164
-0.0203837791
-0.0206387333
-0.0204546899
-0.0201494657
-0.0199831206
-0.0199643898
-0.0199141781
-0.0196137800
-0.0189528130
-0.0179541700
-0.0167130974
-0.0153518170
-0.0139952042
-0.0127049906
-0.0114770512
-0.0102933444
-0.0091290321
-0.0079523063
-0.0067528236
-0.0055450880
-0.0043904479
-0.0034148924
-0.0027639137
-0.0025445357
-0.0027808078
-0.0033759681
-0.0041819615
-0.0050897965
-0.0059943765
-0.0067626618
-0.0073122823
-0.0076902578
-0.0080359336
-0.0084957433
-0.0091688068
-0.0100686148
-0.0111135600
-0.0121753007
-0.0131477676
-0.0139809328
-0.0146500705
-0.0150878315
-0.0152029418
-0.0149800215
-0.0144900432
-0.0138656992
-0.0132644796
-0.0128168531
-0.0125456054
-0.0123778186
-0.0122227732
-0.0119660592
-0.0115511501
-0.0110043987
-0.0103966698
-0.0098209257
-0.0093465285
-0.0090001877
-0.0087800373
-0.0086823598
-0.0087033920
-0.0088350951
-0.0090692078
-0.0094006084
-0.0098341468
-0.0103591399
-0.0109115007
-0.0114161943
-0.0118490146
-0.0122169029
-0.0125325588
-0.0128288208
-0.0131563731
-0.0135692123
-0.0140907567
-0.0147013945
-0.0153725441
-0.0160701385
-0.0167290525
-0.0172788052
-0.0176807992
-0.0179066067
-0.0179284648
-0.0177479437
-0.0173937188
-0.0169301030
-0.0164416035
-0.0160015648
-0.0157059295
-0.0156538562
-0.0158928191
-0.0164191893
-0.0171695037
-0.0179887444
-0.0186670738
-0.0190460379
-0.0191407973
-0.0191041647
-0.0190546023
-0.0190170019
-0.0189694966
-0.0188902509
-0.0187703343
-0.0186219831
-0.0184886115
-0.0183963369
-0.0183224664
-0.0182374671
-0.0181160406
-0.0179366152
-0.0177133915
-0.0174969279
-0.0173445056
-0.0173126875
-0.0174548601
-0.0178200597
-0.0184198067
-0.0191710946
-0.0199169112
-0.0205178139
-0.0209061813
-0.0210795741
-0.0210955928
-0.0210507438
-0.0210274004
-0.0210570227
-0.0211241212
-0.0212000758
-0.0212652963
-0.0213065529
-0.0213319167
-0.0213683856
-0.0214453531
-0.0215958754
-0.0218285451
-0.0221405336
-0.0225020989
-0.0228371287
-0.0230493386
-0.0231068281
-0.0230395810
-0.0229206525
-0.0228633713
-0.0229623592
-0.0232916553
-0.0238455030
-0.0245310793
-0.0252304636
-0.0258422716
-0.0262870579
-0.0265501914
-0.0266878325
-0.0267889055
-0.0269334472
-0.0271341173
-0.0273730313
-0.0276517786
-0.0279793053
-0.0283636374
-0.0287940060
-0.0292368474
-0.0296614816
-0.0300380808
-0.0303396834
-0.0305503850
-0.0306608612
-0.0306917241
-0.0306906229
-0.0307001511
-0.0307396423
-0.0307774131
-0.0307611234
-0.0306640711
-0.0304771647
-0.0301942530
-0.0298425097
-0.0294826297
-0.0291390828
-0.0287842989
-0.0283553088
-0.0277685022
