PARKFIELD C02090 Earthquake
4215,0.005
0.0000000000
-0.0000577570
-0.0001158879
-0.0001729111
-0.0002284386
-0.0002827677
-0.0003368427
-0.0003947170
-0.0004637437
-0.0005495501
-0.0006465524
-0.0007427893
-0.0008280231
-0.0008957995
-0.0009552876
-0.0010183451
-0.0010853324
-0.0011543447
-0.0012225930
-0.0012859310
-0.0013419841
-0.0013962729
-0.0014681337
-0.0015876582
-0.0017708729
-0.0019783914
-0.0021433162
-0.0022206586
-0.0022064592
-0.0021317043
-0.0020811809
-0.0021696582
-0.0024461913
-0.0028831671
-0.0033811470
-0.0037870953
-0.0040008773
-0.0040308464
-0.0039602485
-0.0039349871
-0.0041096094
-0.0045893697
-0.0053710822
-0.0063111371
-0.0072107368
-0.0079079078
-0.0083361925
-0.0085613666
-0.0087300624
-0.0089953602
-0.0094564773
-0.0101030485
-0.0108198752
-0.0114169637
-0.0117225545
-0.0116933796
-0.0114091458
-0.0110054061
-0.0106541621
-0.0105363114
-0.0107307622
-0.0111613954
-0.0116715321
-0.0120886278
-0.0122848988
-0.0122427670
-0.0120622555
-0.0119046477
-0.0119043867
-0.0120920368
-0.0123879552
-0.0127073526
-0.0130038571
-0.0132488150
-0.0134626841
-0.0136893247
-0.0139710734
-0.0143680278
-0.0149107704
-0.0155408376
-0.0161378562
-0.0165869197
-0.0168210832
-0.0168729221
-0.0168609830
-0.0169144593
-0.0171456403
-0.0175990916
-0.0182192140
-0.0188967909
-0.0195349150
-0.0200671999
-0.0205047250
-0.0209315800
-0.0213864934
-0.0218557366
-0.0223107492
-0.0227080209
-0.0230022950
-0.0231820350
-0.0232860052
-0.0233799966
-0.0234934748
-0.0235930897
-0.0236100212
-0.0234708255
-0.0231552889
-0.0227137283
-0.0222672667
-0.0220646525
-0.0223861275
-0.0233410442
-0.0247422533
-0.0261662885
-0.0271783721
-0.0275183111
-0.0272729199
-0.0268659543
-0.0266441608
-0.0266191863
-0.0265522375
-0.0261517066
-0.0252704173
-0.0239388933
-0.0222841299
-0.0204690894
-0.0186602723
-0.0169399875
-0.0153027349
-0.0137244592
-0.0121720429
-0.0106030751
-0.0090037648
-0.0073934507
-0.0058539305
-0.0045531899
-0.0036852183
-0.0033927142
-0.0037077437
-0.0045012908
-0.0055759486
-0.0067863954
-0.0079925019
-0.0090168823
-0.0097497097
-0.0102536770
-0.0107145781
-0.0113276578
-0.0122250758
-0.0134248197
-0.0148180800
-0.0162337342
-0.0175303568
-0.0186412438
-0.0195334274
-0.0201171087
-0.0202705890
-0.0199733620
-0.0193200576
-0.0184875990
-0.0176859728
-0.0170891374
-0.0167274739
-0.0165037581
-0.0162970310
-0.0159547456
-0.0154015334
-0.0146725316
-0.0138622264
-0.0130945675
-0.0124620380
-0.0120002503
-0.0117067163
-0.0115764797
-0.0116045227
-0.0117801268
-0.0120922771
-0.0125341445
-0.0131121957
-0.0138121865
-0.0145486677
-0.0152215924
-0.0157986862
-0.0162892039
-0.0167100783
-0.0171050944
-0.0175418307
-0.0180922831
-0.0187876756
-0.0196018593
-0.0204967255
-0.0214268514
-0.0223054033
-0.0230384069
-0.0235743989
-0.0238754756
-0.0239046197
-0.0236639249
-0.0231916251
-0.0225734707
-0.0219221380
-0.0213354198
-0.0209412393
-0.0208718083
-0.0211904254
-0.0218922524
-0.0228926716
-0.0239849925
-0.0248894317
-0.0253947172
-0.0255210631
-0.0254722196
-0.0254061364
-0.0253560025
-0.0252926622
-0.0251870011
-0.0250271124
-0.0248293109
-0.0246514820
-0.0245284491
-0.0244299552
-0.0243166228
-0.0241547207
-0.0239154869
-0.0236178554
-0.0233292372
-0.0231260074
-0.0230835834
-0.0232731468
-0.0237600796
-0.0245597423
-0.0255614595
-0.0265558816
-0.0273570852
-0.0278749083
-0.0281060988
-0.0281274571
-0.0280676584
-0.0280365339
-0.0280760302
-0.0281654949
-0.0282667677
-0.0283537285
-0.0284087373
-0.0284425556
-0.0284911808
-0.0285938041
-0.0287945006
-0.0291047268
-0.0295207114
-0.0300027985
-0.0304495049
-0.0307324515
-0.0308091041
-0.0307194414
-0.0305608700
-0.0304844951
-0.0306164790
-0.0310555404
-0.0317940039
-0.0327081058
-0.0336406181
-0.0344563621
-0.0350494105
-0.0354002552
-0.0355837767
-0.0357185406
-0.0359112629
-0.0361788230
-0.0364973751
-0.0368690382
-0.0373057404
-0.0378181832
-0.0383920080
-0.0389824632
-0.0395486421
-0.0400507744
-0.0404529112
-0.0407338467
-0.0408811482
-0.0409222988
-0.0409208306
-0.0409335348
-0.0409861897
-0.0410365508
-0.0410148313
-0.0408854282
-0.0406362196
-0.0402590041
-0.0397900130
-0.0393101730
-0.0388521104
-0.0383790651
-0.0378070784
-0.0370246696
