Simulation Number,Test Number,Scaled PGA,PGV/PGA,Toppling Status,Ground Truth Status
15,690,0.0388714685967129,0.149224278134628,0,0
15,691,0.0328739613201375,0.199417558510715,1,0
15,692,0.0465258282126775,0.282837892995418,0,0
15,693,0.0431330686747364,0.109681734437485,1,0
15,694,0.0415016743641693,0.149697506261878,0,0
15,695,0.0617841112319479,0.149537678572884,0,0
15,696,0.0617140900467061,0.196833663488016,1,0
15,697,0.046800318494034,0.159741202271116,0,0
15,698,0.0655738925654942,0.0973201950500597,1,0
15,699,0.0403035400596453,0.128003278755029,0,0
15,700,0.0421500787786421,0.12515499090367,1,0
15,701,0.058880223022977,0.122080873033813,0,0
15,702,0.0655018356719242,0.12571736185472,1,0
15,703,0.0157867750839135,0.093979321139126,0,0
15,704,0.0190813789757172,0.0845175081417053,1,0
